universe_mode,portfolio_mode,fold_id,trade_id,position_id,candidate_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,gross_pnl,net_pnl,return_fraction,exit_reason,alignment_tier,holding_hours,mfe,mae,natural_reselection_sequence,previous_position_id
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-f267cb58d1f562a1fbf8,POS-7298d3435526823ffc59,CAND-1be0e750462af95608e1,AVAX,2022-08-09T20:00:00+00:00,2022-08-15T04:00:00+00:00,27.348,28.892,654.9362488940274,1011.2215682923786,937.5543390167784,0.052240115352153685,REBALANCE_EXIT,FULL,128.0,0.10991663010092156,-0.026802691238847487,0,
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-3f4415c0ac302dfaffba,POS-9c0b152db491d8691bcb,CAND-dbbbe6a0dee139f98cca,DEXE,2022-08-02T12:00:00+00:00,2022-08-15T04:00:00+00:00,3.974,3.8384,4369.286981855934,-592.4753147396654,-660.7445499737679,-0.03797759287665237,REBALANCE_EXIT,FULL,304.0,0.21462003019627574,-0.043910417715148475,0,
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-72ca090b6ef0529f1513,POS-51bbff2fd9e2704ea077,CAND-36bba3c0b6299f53dda9,SNX,2022-08-08T12:00:00+00:00,2022-08-22T04:00:00+00:00,4.238889,2.977454,4249.124367925172,-5359.994197053692,-5421.3204748309045,-0.3003902777147918,REBALANCE_EXIT,FULL,328.0,0.09508482057444767,-0.37719553401846573,3,POS-05f0f2e33255f368510a
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-2346c45dc8c0d4207126,POS-d19d925803ad66d2892a,CAND-5504511b25fdf8314c08,SHIB,2022-09-06T00:00:00+00:00,2022-09-12T04:00:00+00:00,1.263e-05,1.284e-05,882449339.7172358,185.31436134062074,140.36239197542474,0.012568686854319973,REBALANCE_EXIT,MEDIUM,148.0,0.102929532858274,-0.07205067300079171,0,
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-a0ac791f98786a91e9fd,POS-f7c16678812d3931fd45,CAND-a8a9fd53337d9db2fe32,TRX,2022-10-26T12:00:00+00:00,2022-10-31T04:00:00+00:00,0.062935,0.062852,178804.64046451068,-14.84078515855434,-59.82338377877316,-0.0053055722193493336,REBALANCE_EXIT,MEDIUM,112.0,0.029935647890680706,-0.0076745848891713875,0,
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-e90ae7099f2cb957ca9e,POS-94e44381df1c55122a04,CAND-bc2633918e9afae53cda,UNI,2022-10-24T12:00:00+00:00,2022-10-31T04:00:00+00:00,6.2041,6.8682,886.683537445004,588.8465372172267,565.6645508041421,0.10262278749990218,REBALANCE_EXIT,FOUR_HOUR_ONLY,160.0,0.1875533921116681,-0.022227236827259467,1,POS-e9817ea6020c5bd95535
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-c87da72d5abdb189934c,POS-8a1fb3f671a96f533131,CAND-a4bc759b3863aa2b0e72,AAVE,2022-10-27T04:00:00+00:00,2022-11-07T04:00:00+00:00,85.013,87.238,133.0940864357403,296.1343423195214,250.28316335423602,0.0220759708630214,REBALANCE_EXIT,MEDIUM,264.0,0.15595261901120994,-0.0684954065848753,2,POS-ddecbaf3b0912c0feb17
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-51b766a6fda789aa749e,POS-01a31e07df44de3851d5,CAND-77cfceb5421b427c22dd,ETH,2022-10-31T12:00:00+00:00,2022-11-07T04:00:00+00:00,1621.43,1587.45,10.32708059952635,-350.9141987719056,-417.19092356032183,-0.02486516577866637,REBALANCE_EXIT,FULL,160.0,0.03507397790838951,-0.07362636684901602,0,
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-7901ac5fa955f126b74f,POS-18406271f5edf21c77ef,CAND-8de8a268b9feaaff3594,BNB,2022-11-07T20:00:00+00:00,2022-11-14T04:00:00+00:00,342.364,271.038,46.715144583068984,-3332.0044025319767,-3389.314728767064,-0.211494164176,REBALANCE_EXIT,FULL,152.0,0.1664544169363602,-0.2393768036358962,0,
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-29f635d5627ed7e4e1ef,POS-e8c50e35ad87c556488f,CAND-1075b00a97b1c5032d7b,DOGE,2022-10-31T16:00:00+00:00,2022-11-28T04:00:00+00:00,0.12687,0.09516,130571.84537521144,-4140.433216847957,-4198.414950505274,-0.252935132336415,REBALANCE_EXIT,FULL,660.0,0.2516749428548908,-0.444234255537164,2,POS-960070c3980eaa91d84e
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-5f94eb87f3f8af1151a6,POS-4ecd2890e7f47f720eab,CAND-37d7d87bc937ef9d298e,DEXE,2022-12-15T00:00:00+00:00,2022-12-19T04:00:00+00:00,2.4189,2.2329,2042.0397585850562,-379.81939509682036,-398.8177161947923,-0.08057950822898416,REBALANCE_EXIT,FOUR_HOUR_ONLY,100.0,0.0569267022200175,-0.09310016949853228,1,POS-9c0b152db491d8691bcb
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-ec92bc6918c7216bf015,POS-12e64ea6ce14d9dbd2f1,CAND-9baf80fa41c6e43ec544,LTC,2022-11-07T04:00:00+00:00,2022-12-19T04:00:00+00:00,71.52,62.587,227.9832678255843,-2036.574531485943,-2097.7228356825144,-0.1283955299691444,REBALANCE_EXIT,FULL,1008.0,0.1883249440715884,-0.33505313199105136,0,
FIXED_SURVIVOR_30,CONTROL,WF01,TRADE-727e29ff41abc50127a8,POS-6e69a78e01d4cb011ea6,CAND-bf296e8f5cc40b0e3d26,SNX,2022-12-14T08:00:00+00:00,2022-12-19T04:00:00+00:00,1.923054,1.594023,5304.730849324431,-1745.4208960840672,-1782.735189806766,-0.17440714887333436,REBALANCE_EXIT,MEDIUM,116.0,0.004098168850172668,-0.21974109931390384,4,POS-51bbff2fd9e2704ea077
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-de410b9257903bdcfff2,POS-d521be09b24528c9a2aa,CAND-a2ee4842f29b4a8cec0d,XMR,2023-01-09T04:00:00+00:00,2023-01-16T04:00:00+00:00,160.09,175.4,156.16215878568306,2390.842651008808,2286.0609657067903,0.09125991879069023,REBALANCE_EXIT,FULL,168.0,0.17433943406833663,-0.020176150915110158,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-87e92dfa4bbe541176bc,POS-306cbb46071ec65354c9,CAND-d1bb81d9370ff2e31d7f,NEAR,2023-01-16T04:00:00+00:00,2023-02-06T04:00:00+00:00,2.3356,2.383,8067.917742972591,382.4193010169017,306.2807476929208,0.016221538768669254,REBALANCE_EXIT,MEDIUM,504.0,0.16402637437917456,-0.16496831649255006,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-5633d5197fbabe31e161,POS-7209221ae37bd3926f8a,CAND-4233467697ad539728d8,SOL,2023-01-11T20:00:00+00:00,2023-02-06T04:00:00+00:00,16.013,23.381,1060.0056788485533,7810.1218417561395,7726.60611433102,0.45429730060892376,REBALANCE_EXIT,MEDIUM,608.0,0.6725160806844437,-0.034971585586710985,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-934ef2ac52abc52c4869,POS-e4c65a93cd958e5ed26c,CAND-8d4c52b08c62eae6380e,AVAX,2023-02-08T00:00:00+00:00,2023-02-13T04:00:00+00:00,20.848,17.516,1399.3974338745247,-4662.7922496699175,-4770.165215976242,-0.1631774823338741,REBALANCE_EXIT,FULL,124.0,0.008202225633154203,-0.17728319263238668,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-7dc1f9da532d2df503d4,POS-3f4e4d16cd0d6417c2d3,CAND-38921539b7f81ce91c02,DEXE,2023-01-09T16:00:00+00:00,2023-02-20T04:00:00+00:00,2.4705,2.994,10095.386096889008,5284.934621721399,5174.602147068498,0.20706249916681524,REBALANCE_EXIT,FULL,996.0,0.5381501720299535,-0.07848613640963353,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-5a6dadcacb84b6593dbb,POS-fb41d097d9ff739e45fd,CAND-eb4011ce3bea2bfbbe3d,SHIB,2023-02-07T04:00:00+00:00,2023-02-20T04:00:00+00:00,1.4118e-05,1.3428e-05,2042445610.2157362,-1409.2874710488584,-1521.8098846068635,-0.052670689220793446,REBALANCE_EXIT,FULL,312.0,0.03038674033149169,-0.17112905510695553,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-aa6a939ab4662e7e4339,POS-b8e7bdf4235f1689a4ef,CAND-10c2c5cb9a3d0fd2b3e6,SNX,2023-02-15T16:00:00+00:00,2023-02-20T04:00:00+00:00,2.539864,2.67448,10633.071323353639,1431.3815292645718,1320.4925459515696,0.04879766520322835,REBALANCE_EXIT,FULL,108.0,0.09494051650009605,-0.05094800351514883,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-2e33d7d824219beef1d8,POS-3ecb61fd9f8d8446563d,CAND-276bc46cacb9c5fe2de6,DOT,2023-02-23T00:00:00+00:00,2023-02-27T04:00:00+00:00,7.1878,6.669,3751.9127018489125,-1946.4923097192182,-2050.471317573178,-0.07588173773491452,REBALANCE_EXIT,FULL,100.0,0.026878878099001025,-0.11744901082389603,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-9119fd62024e0c90af79,POS-d17f1836a22776fba01e,CAND-39b4ecac810420a6ac70,LINK,2023-02-20T08:00:00+00:00,2023-02-27T04:00:00+00:00,8.3683,7.4329,3301.2899517911396,-3088.0266209054307,-3192.355306477915,-0.11532476793243808,REBALANCE_EXIT,FULL,164.0,0.0035730076598592397,-0.14361339818123153,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-84b3bfec065689496d42,POS-20bd5479133b4541fc5c,CAND-7b7b65867da803f8223b,DEXE,2023-03-02T00:00:00+00:00,2023-03-06T04:00:00+00:00,3.03,2.8249,5837.981538928611,-1197.3700136342572,-1265.7316098588035,-0.07141156630633119,REBALANCE_EXIT,MEDIUM,100.0,0.0065676567656767215,-0.08910891089108908,1,POS-3f4e4d16cd0d6417c2d3
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-f58ddd3139efd187499a,POS-a51674e6d2e9bb88f142,CAND-620b46c8d33fd3e60271,GRAM,2023-03-06T08:00:00+00:00,2023-03-13T04:00:00+00:00,2.4156,2.3934,7358.151296281536,-163.35095877744845,-234.12165794508428,-0.013145591578888827,REBALANCE_EXIT,MEDIUM,164.0,0.008941877794336639,-0.08925318761384327,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-1d395b44c18e465ffb97,POS-47296280b9ee54fdc9ec,CAND-c47f32334278446eeea0,TRX,2023-02-20T04:00:00+00:00,2023-03-13T04:00:00+00:00,0.072113,0.065647,383155.8367429163,-2477.4856403796966,-2583.0527365191047,-0.09329890411237209,REBALANCE_EXIT,FULL,504.0,0.013326307323228814,-0.2398180633172936,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-eda6ef9324cad7b65c71,POS-c3efa0abf0490701fac7,CAND-75325a512b05fed4d279,DEXE,2023-03-13T16:00:00+00:00,2023-03-20T04:00:00+00:00,2.9229,2.861,5993.616446637315,-371.0048580468475,-440.33781437825866,-0.025085072251746676,REBALANCE_EXIT,MEDIUM,156.0,0.05713503712066803,-0.09353724041191958,2,POS-20bd5479133b4541fc5c
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-2115a2a2a9a791cdcfb9,POS-404d5ffdd2ff3484803a,CAND-7d177f6749013df85b5e,ETH,2023-03-15T20:00:00+00:00,2023-03-20T04:00:00+00:00,1647.7,1751.04,14.979361083756736,1547.9671743954198,1446.145267015805,0.05847534160301108,REBALANCE_EXIT,FULL,104.0,0.11761242944710815,-0.009601262365721897,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-a79dfac605949909f8b1,POS-3e14dc8a60a94a952b63,CAND-c62d42d6b49b8bc6e3c0,GRAM,2023-03-22T08:00:00+00:00,2023-03-27T04:00:00+00:00,2.4165,2.0981,10574.707615458918,-3366.9869047621196,-3462.4680547636212,-0.1352268357966459,REBALANCE_EXIT,FULL,116.0,0.01593213325056908,-0.22710531760811092,1,POS-a51674e6d2e9bb88f142
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-c820d9aa42e9d45c34d4,POS-b5c12b287c1110940f9e,CAND-cbb1bec1d483ac801ed8,SNX,2023-02-27T16:00:00+00:00,2023-03-27T04:00:00+00:00,2.763725,2.43207,9410.000793547197,-3120.873813183896,-3218.658683330113,-0.12351585714043514,REBALANCE_EXIT,FULL,660.0,0.24223647432360296,-0.2804815963961682,1,POS-b8e7bdf4235f1689a4ef
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-14bd9df4de5451286c59,POS-0a3a7909aec80c019378,CAND-0a7fcde443d510ed5421,BTC,2023-03-22T16:00:00+00:00,2023-04-03T04:00:00+00:00,28596.2,27754.0,0.8754875161128808,-737.3355860702688,-836.0033793311969,-0.03332591082653099,REBALANCE_EXIT,FULL,276.0,0.020593645309516573,-0.07295374909953078,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-cf2bfe8b8cde39bf3a77,POS-f067bec25f4c8bbc80a0,CAND-7682066df2834c35cdda,XLM,2023-04-03T08:00:00+00:00,2023-04-10T04:00:00+00:00,0.10818,0.103748,224812.63111512427,-996.3695811022288,-1091.657763676161,-0.0447972238182167,REBALANCE_EXIT,FULL,164.0,0.020974302089110886,-0.050998336106489184,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-3011444c8b7065fe28b6,POS-58b075edecc46966d5f8,CAND-bfac0787147e178721b5,XMR,2023-03-27T08:00:00+00:00,2023-04-10T04:00:00+00:00,162.02,159.82,98.9491125882231,-217.68804769409252,-281.37961248488,-0.017516380644463557,REBALANCE_EXIT,MEDIUM,332.0,0.037094185902974974,-0.07610171583755099,1,POS-d521be09b24528c9a2aa
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-17e20dbad16e0a1b0294,POS-d1a8d74412857aea56b9,CAND-ac7da6670b32dd0c42cb,BTC,2023-04-10T16:00:00+00:00,2023-04-17T04:00:00+00:00,28440.0,29979.0,0.8437684028326171,1298.5595719593978,1199.9753593092405,0.049905884433664324,REBALANCE_EXIT,FULL,156.0,0.09071729957805896,-0.0023206751054852814,1,POS-0a3a7909aec80c019378
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-e4b12a9cfda0d6704a26,POS-f23a37940682fb0e55a1,CAND-0e2178f8c10b564e5df6,DOGE,2023-04-11T00:00:00+00:00,2023-04-24T04:00:00+00:00,0.08471,0.07944,287738.6163768033,-1516.3825083057525,-1610.847096062257,-0.06595591722940611,REBALANCE_EXIT,FULL,316.0,0.12147326171644446,-0.1011686931885255,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-1a7d6bff9692d5599323,POS-c70b46fd1f35e0f80bc6,CAND-741d3306fac923293676,XRP,2023-03-27T08:00:00+00:00,2023-04-24T04:00:00+00:00,0.45998,0.47149,51553.607501427134,593.3820223414274,497.3407447827188,0.020930919586107197,REBALANCE_EXIT,FULL,668.0,0.2717944258446019,-0.04304534979781727,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-6ca5b71504bf28da5957,POS-4fddecfa42a959710da0,CAND-26530a757e7e8f1cb732,ADA,2023-04-17T12:00:00+00:00,2023-05-01T04:00:00+00:00,0.442657,0.390587,55571.55488260027,-2893.6108627369963,-2986.2201920901907,-0.1211530135995097,REBALANCE_EXIT,FULL,328.0,0.012038666507024454,-0.15012978446065461,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-624143a0d87b8ea58763,POS-b3fa6e183799948c5698,CAND-8c96aea4bb749e93e2b5,GRAM,2023-04-24T12:00:00+00:00,2023-05-01T04:00:00+00:00,2.2995,2.1163,9822.049119440848,-1799.3993986815658,-1886.1438076848194,-0.08334346744649437,REBALANCE_EXIT,FULL,160.0,0.004305283757338518,-0.08236573168080019,2,POS-3e14dc8a60a94a952b63
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-b7f38503f116bdef1276,POS-c25d04b98e9a9511a003,CAND-1a4a5638e4215a9d0ae0,DEXE,2023-04-24T12:00:00+00:00,2023-05-08T04:00:00+00:00,3.149,2.717,7162.47748233323,-3094.190272367955,-3178.220458190688,-0.14063077401880897,REBALANCE_EXIT,FULL,328.0,0.19977770720863752,-0.13928231184503015,3,POS-c3efa0abf0490701fac7
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-bc82083381f2d1db4684,POS-e4d19b9b5e45129a23b0,CAND-cdf03c72fdf74299dd15,BNB,2023-05-05T16:00:00+00:00,2023-05-15T04:00:00+00:00,326.874,313.944,44.829655400046484,-579.6474443226014,-637.1027445508953,-0.043390632051120155,REBALANCE_EXIT,MEDIUM,228.0,0.006225640460850279,-0.07869393099481758,0,
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-510ba51ae4b057a0dcee,POS-0c2f2b8a17201129a7b4,CAND-c521adb9a25aabd2b864,SOL,2023-05-05T16:00:00+00:00,2023-05-15T04:00:00+00:00,22.316,21.231,322.80503633961195,-350.2434644284781,-378.35784626344025,-0.052417749194208704,REBALANCE_EXIT,FOUR_HOUR_ONLY,228.0,0.04400430184620907,-0.11597060405090509,1,POS-7209221ae37bd3926f8a
FIXED_SURVIVOR_30,CONTROL,WF02,TRADE-b62da9010a2b07db77a4,POS-859893ad84c8f92c10db,CAND-4f2a6a8b55b7bdc310f6,SNX,2023-05-30T04:00:00+00:00,2023-06-05T04:00:00+00:00,2.452446,2.322597,5891.899264220608,-765.0572275597823,-821.3253722364259,-0.056727383319093404,REBALANCE_EXIT,MEDIUM,144.0,0.0075712166547192705,-0.06489969605854728,2,POS-b5c12b287c1110940f9e
