policy_id,portfolio_id,universe_id,cost_multiplier,timestamp,equity,cash,gross_exposure,gross_exposure_fraction,open_positions,active_degraded_rs_positions
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-02 23:00:00+00:00,83241.09406005935,68050.51447056478,15190.57958949456,0.18248894684798825,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-03 23:00:00+00:00,82604.11355072437,68050.51447056478,14553.599080159598,0.1761849193045662,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-04 23:00:00+00:00,82942.1331552401,68050.51447056478,14891.618684675304,0.1795422678218698,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-05 23:00:00+00:00,83238.58496770062,75531.35935559451,7707.225612106102,0.09259198261355314,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-06 23:00:00+00:00,83381.08711391524,45735.619502806374,37645.46761110888,0.45148688886338983,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-07 23:00:00+00:00,81936.41189547781,45735.619502806374,36200.792392671436,0.44181569042651,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-08 23:00:00+00:00,81421.49047716329,45735.619502806374,35685.87097435692,0.43828565118647544,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-09 23:00:00+00:00,81051.42942439688,81051.42942439688,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-10 23:00:00+00:00,80596.07566005,66462.31788548839,14133.757774561613,0.17536533458746872,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-11 23:00:00+00:00,79641.68176988415,66462.31788548839,13179.363884395763,0.16548324434529246,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-12 23:00:00+00:00,78720.91162301264,66462.31788548839,12258.593737524247,0.15572220245910703,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-13 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-14 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-15 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-16 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-17 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-18 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-19 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-20 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-21 23:00:00+00:00,77155.184741153,77155.184741153,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-22 23:00:00+00:00,77010.87558894604,70202.53815616586,6808.337432780181,0.08840747986194088,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-23 23:00:00+00:00,77685.30002580388,70202.53815616586,7482.76186963803,0.09632146451326778,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-24 23:00:00+00:00,79731.18950812316,48991.61499056828,30739.574517554876,0.3855401469261044,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-25 23:00:00+00:00,79983.48757536313,48991.61499056828,30991.872584794844,0.38747838490530007,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-26 23:00:00+00:00,78404.86369450256,41776.36723036,36628.49646414257,0.46717122813786377,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-27 23:00:00+00:00,77739.3343327684,41776.36723036,35962.9671024084,0.4626096610046405,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-28 23:00:00+00:00,75758.64059280162,41776.36723036,33982.273362441614,0.4485597035075431,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-29 23:00:00+00:00,74910.14533011285,55586.84474333204,19323.30058678081,0.2579530516410987,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-06-30 23:00:00+00:00,73962.99154433273,55586.84474333204,18376.146801000694,0.24845056179192268,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-01 23:00:00+00:00,74218.85367668912,74218.85367668912,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-02 23:00:00+00:00,74218.85367668912,74218.85367668912,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-03 23:00:00+00:00,74218.85367668912,74218.85367668912,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-04 23:00:00+00:00,75215.18418623236,40786.144622836044,34429.03956339633,0.45774054715003054,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-05 23:00:00+00:00,75284.056578912,40786.144622836044,34497.91195607596,0.4582366243763125,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-06 23:00:00+00:00,76084.00050798425,40786.144622836044,35297.85588514821,0.4639327013495308,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-07 23:00:00+00:00,77494.68715183328,40464.43467298957,37030.25247884371,0.47784246688152077,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-08 23:00:00+00:00,77552.27593138863,40464.43467298957,37087.84125839907,0.4782302106931214,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-09 23:00:00+00:00,77414.00803336909,40464.43467298957,36949.573360379516,0.4772982861764825,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-10 23:00:00+00:00,75831.836837683,47158.07524110946,28673.761596573546,0.3781229994197468,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-11 23:00:00+00:00,74906.48748070901,74906.48748070901,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-12 23:00:00+00:00,74906.48748070901,74906.48748070901,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-13 23:00:00+00:00,74906.48748070901,74906.48748070901,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-14 23:00:00+00:00,74810.6879866747,41164.0261231416,33646.6618635331,0.44975741794442864,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-15 23:00:00+00:00,75663.35354828338,41164.0261231416,34499.32742514178,0.45595821236137224,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-16 23:00:00+00:00,77654.87735291928,41164.0261231416,36490.85122977769,0.4699106157097792,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-17 23:00:00+00:00,77260.25518944742,41164.0261231416,36096.229066305816,0.4672030784495262,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-18 23:00:00+00:00,79740.65597864051,41164.0261231416,38576.62985549892,0.48377617893978864,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-19 23:00:00+00:00,82186.644295307,41164.0261231416,41022.61817216541,0.4991397145351981,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-20 23:00:00+00:00,80756.74036856077,41164.0261231416,39592.71424541916,0.4902713267613872,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-21 23:00:00+00:00,81086.6918819802,81086.6918819802,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-22 23:00:00+00:00,79869.99687424069,51846.455967032234,28023.54090720845,0.35086442974741716,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-23 23:00:00+00:00,79958.03738329039,44683.5183015535,35274.519081736886,0.44116289288897115,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-24 23:00:00+00:00,80651.21018758965,44683.5183015535,35967.69188603615,0.4459659291209339,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-25 23:00:00+00:00,79234.72215872744,72214.96529122422,7019.756867503227,0.08859445299045608,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-26 23:00:00+00:00,78804.96894735725,78804.96894735725,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-27 23:00:00+00:00,78804.96894735725,78804.96894735725,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-28 23:00:00+00:00,81032.43621344911,7979.945523999211,73052.4906894499,0.9015215894166247,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-29 23:00:00+00:00,81106.33170591989,7979.945523999211,73126.38618192068,0.9016113125059907,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-30 23:00:00+00:00,81584.41752762179,7979.945523999211,73604.47200362258,0.9021878715834741,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-07-31 23:00:00+00:00,80244.59762005549,7979.945523999211,72264.65209605628,0.9005547318988015,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-01 23:00:00+00:00,78829.69254372118,7979.945523999211,70849.74701972197,0.8987698002301188,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-02 23:00:00+00:00,78538.88638690989,7979.945523999211,70558.94086291068,0.8983949748830506,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-03 23:00:00+00:00,77228.65450875611,7979.945523999211,69248.7089847569,0.8966711828043767,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-04 23:00:00+00:00,77429.0065147929,77429.0065147929,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-05 23:00:00+00:00,77464.5625622315,35574.497094775375,41890.06546745612,0.5407642421501258,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-06 23:00:00+00:00,78402.3542455729,35574.497094775375,42827.85715079753,0.5462572847832036,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-07 23:00:00+00:00,79434.51954057776,35574.497094775375,43860.02244580239,0.552153178485548,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-08 23:00:00+00:00,80519.96777067007,8065.327596172745,72454.64017449733,0.8998344408290909,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-09 23:00:00+00:00,77952.34570243239,8065.327596172745,69887.01810625964,0.8965351520407027,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-10 23:00:00+00:00,81426.36365434313,8065.327596172745,73361.03605817039,0.9009494316802571,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-11 23:00:00+00:00,81601.03985285835,8065.327596172745,73535.7122566856,0.9011614605559437,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-12 23:00:00+00:00,82087.78748908904,53354.23639841131,28733.551090677734,0.3500344200956439,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-13 23:00:00+00:00,83036.34424890428,23416.192806988285,59620.151441915994,0.7180006776695582,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-14 23:00:00+00:00,81880.82132061495,8456.60632176978,73424.21499884517,0.8967205484095373,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-15 23:00:00+00:00,81257.8722961235,37674.01594970457,43583.85634641894,0.536364725224268,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-16 23:00:00+00:00,81403.57600267082,67042.56836888351,14361.007633787302,0.17641740497144895,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-17 23:00:00+00:00,81492.59690264669,81492.59690264669,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-18 23:00:00+00:00,81492.59690264669,81492.59690264669,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-19 23:00:00+00:00,81492.59690264669,81492.59690264669,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-20 23:00:00+00:00,81492.59690264669,81492.59690264669,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-21 23:00:00+00:00,81492.59690264669,81492.59690264669,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-22 23:00:00+00:00,81533.49195723458,74149.09526425695,7384.396692977639,0.0905688756327382,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-23 23:00:00+00:00,81743.67997137811,44730.963293226516,37012.71667815159,0.4527899489123966,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-24 23:00:00+00:00,81578.2775574803,44730.963293226516,36847.314264253786,0.4516804640584751,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-25 23:00:00+00:00,81879.95038954464,44730.963293226516,37148.987096318124,0.4537006546728652,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-26 23:00:00+00:00,80108.07148938229,58679.43924445564,21428.632244926644,0.26749654368807074,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-27 23:00:00+00:00,79921.9108601157,58679.43924445564,21242.47161566006,0.2657903369307567,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-28 23:00:00+00:00,79621.9246268923,58679.43924445564,20942.48538243666,0.2630241039835821,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-29 23:00:00+00:00,79918.28868622327,65867.59098453938,14050.697701683897,0.17581329546294489,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-30 23:00:00+00:00,79429.88025920637,58326.37430437012,21103.50595483626,0.2656872437169543,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-08-31 23:00:00+00:00,79657.26516196987,58326.37430437012,21330.890857599756,0.2677833693414771,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-01 23:00:00+00:00,79642.3337310431,51170.29906027089,28472.034670772213,0.3574987489307379,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-02 23:00:00+00:00,79342.12984249827,58060.675229110726,21281.45461338754,0.26822388881711734,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-03 23:00:00+00:00,79646.55576948887,58060.675229110726,21585.88054037814,0.27102089138482616,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-04 23:00:00+00:00,79959.45655711908,65106.02364492491,14853.43291219416,0.1857620543179105,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-05 23:00:00+00:00,80116.93074279815,65106.02364492491,15010.907097873242,0.18736248329411442,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-06 23:00:00+00:00,78119.08814244947,43587.304793786156,34531.783348663324,0.4420402768359882,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-07 23:00:00+00:00,79322.3772411292,43587.304793786156,35735.072447343045,0.4505043052191099,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-08 23:00:00+00:00,79575.05601404158,43587.304793786156,35987.75122025542,0.45224914719387854,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-09 23:00:00+00:00,80863.04686847882,50923.92996611798,29939.116902360845,0.3702447293515401,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-10 23:00:00+00:00,81490.75404704915,43633.40642381339,37857.347623235764,0.46456003587080086,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-11 23:00:00+00:00,81040.20807600318,43633.40642381339,37406.801652189795,0.4615832380033872,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-12 23:00:00+00:00,81953.85320360004,43633.40642381339,38320.446779786645,0.4675856629289435,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-13 23:00:00+00:00,78951.68993132346,51834.51019880294,27117.179732520526,0.34346547561057333,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-14 23:00:00+00:00,79330.58453862436,51834.51019880294,27496.074339821414,0.34660118162162495,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-15 23:00:00+00:00,78305.21404281899,51834.51019880294,26470.70384401605,0.3380452268419993,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-16 23:00:00+00:00,78244.4694219906,71915.71115291852,6328.758269072079,0.08088441669838178,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-17 23:00:00+00:00,78312.57819752111,78312.57819752111,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-18 23:00:00+00:00,78312.57819752111,78312.57819752111,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-19 23:00:00+00:00,78312.57819752111,78312.57819752111,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-20 23:00:00+00:00,78312.57819752111,78312.57819752111,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-21 23:00:00+00:00,77021.6194258635,64199.48769787069,12822.131727992804,0.16647444994758437,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-22 23:00:00+00:00,77744.82084882553,64199.48769787069,13545.333150954852,0.17422810938485142,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-23 23:00:00+00:00,77426.15246591289,43229.35310681083,34196.79935910207,0.44166987858730705,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-24 23:00:00+00:00,76600.84921834538,56712.648033055215,19888.201185290167,0.25963421278268384,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-25 23:00:00+00:00,76298.81003677715,56712.648033055215,19586.16200372194,0.2567033744599833,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-26 23:00:00+00:00,76363.73777867129,76363.73777867129,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-27 23:00:00+00:00,76066.7071870664,62588.41198402251,13478.295203043885,0.1771904648100187,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-28 23:00:00+00:00,76251.80022444947,62588.41198402251,13663.38824042696,0.17918774639035887,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-29 23:00:00+00:00,75922.20438666825,48850.457833121676,27071.746553546567,0.3565721882319357,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-09-30 23:00:00+00:00,75604.04417284316,48706.86238213439,26897.181790708768,0.3557637965664565,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-01 23:00:00+00:00,76293.30464769274,48706.86238213439,27586.442265558355,0.36158405240075836,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-02 23:00:00+00:00,76059.92027138895,61671.68094076456,14388.239330624387,0.18916979243845897,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-03 23:00:00+00:00,75691.76593217424,61671.68094076456,14020.084991409678,0.18522602582654465,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-04 23:00:00+00:00,75886.00880832039,48127.33331678826,27758.675491532125,0.36579437932554143,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-05 23:00:00+00:00,75735.1886631982,41290.01874680087,34445.16991639734,0.45481064382870134,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-06 23:00:00+00:00,75071.63425468531,41290.01874680087,33781.61550788443,0.4499917424639797,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-07 23:00:00+00:00,75193.30984051352,54440.46324046932,20752.846600044206,0.2759932584968184,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-08 23:00:00+00:00,74945.42229824973,54440.46324046932,20504.95905778041,0.27359855250637877,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-09 23:00:00+00:00,75264.77247002895,54440.46324046932,20824.30922955963,0.2766806906624482,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-10 23:00:00+00:00,74565.48308850516,54440.46324046932,20125.01984803584,0.26989726364608324,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-11 23:00:00+00:00,74326.36081818445,67488.93254682915,6837.428271355295,0.09199196888007023,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-12 23:00:00+00:00,74304.99507555667,74304.99507555667,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-13 23:00:00+00:00,74300.07915742297,67609.18620681057,6690.892950612397,0.09005229908888922,1,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-14 23:00:00+00:00,73618.11858001135,47475.3859617855,26142.732618225844,0.3551127510792441,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-15 23:00:00+00:00,73201.94324971783,47475.3859617855,25726.55728793234,0.3514463707632721,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-16 23:00:00+00:00,73331.12587938155,54055.499208814086,19275.62667056746,0.26285736703774204,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-17 23:00:00+00:00,73262.19899304802,59993.90351984225,13268.295473205773,0.18110697816297905,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-18 23:00:00+00:00,72989.71926195305,59993.90351984225,12995.815742110804,0.17804994831491372,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-19 23:00:00+00:00,72649.61653659704,59993.90351984225,12655.713016754793,0.17420206217302625,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-20 23:00:00+00:00,72468.95637751973,72468.95637751973,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-21 23:00:00+00:00,72468.95637751973,72468.95637751973,0.0,0.0,0,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-22 23:00:00+00:00,72415.53330054373,59416.264658619446,12999.268641924282,0.1795093959741187,2,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-23 23:00:00+00:00,72740.42754238023,52886.63023776435,19853.797304615877,0.27294034384178734,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-24 23:00:00+00:00,72208.6935273991,39777.59306162443,32431.100465774667,0.4491301376816755,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-25 23:00:00+00:00,74297.96722513525,46081.062458101704,28216.90476703355,0.3797803065261748,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-26 23:00:00+00:00,75050.30112888587,39350.374538740274,35699.926590145595,0.4756799913279117,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-27 23:00:00+00:00,74128.11017288383,39350.374538740274,34777.73563414355,0.46915718683551844,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-28 23:00:00+00:00,75180.2299465037,39350.374538740274,35829.855407763425,0.47658613751592693,5,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-29 23:00:00+00:00,75874.11060460439,54050.64707422415,21823.46353038023,0.2876272730774637,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-30 23:00:00+00:00,75061.39334593616,40442.31075288223,34619.08259305393,0.4612102313835907,4,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-10-31 23:00:00+00:00,74062.48018961443,41596.550489104244,32465.92970051019,0.4383586617325137,3,
ROUTER_TIME_FAIL_72_CONTROL,UNION_FOCUS,C2,1.0,2022-11-01 23:00:00+00:00,73462.27231849817,34886.51062827511,38575.761690223066,0.5251098349228369,4,
